system:index,Crop Name,NDVI,State,precipitation,temperature_2m,.geo
000000000000000001ef_153_0,Wheat,5847.666666666667,Bihar,2.3136282,299.0704800672146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93795590171106,25.63118084414025]}"
000000000000000001ef_154_0,Wheat,5653.333333333333,Bihar,4.3456287,298.75822241926403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.17925253558927,25.833301783067142]}"
000000000000000001ef_155_0,Wheat,6591.666666666667,Bihar,2.1711662,299.03195011572103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.82404494940285,25.168548472818696]}"
000000000000000001ef_156_0,Wheat,5621.0,Bihar,2.647734,299.15490264333636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.53084398922995,25.26736315407184]}"
000000000000000001ef_157_0,Wheat,6055.666666666667,Bihar,2.7565792,298.9109451238051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90651486676688,26.268984695865107]}"
000000000000000001ef_158_0,Wheat,7231.666666666667,Bihar,3.158102,298.961435506632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28093725146975,25.788386018861164]}"
000000000000000001ef_159_0,Wheat,4165.0,Bihar,2.4251475,298.76041722559654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.0637200414878,24.472354127626065]}"
000000000000000001ef_160_0,Wheat,6804.333333333333,Bihar,2.1406033,299.03859266344006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.00819958264735,25.114649555771525]}"
000000000000000001ef_161_0,Wheat,5060.0,Bihar,2.093363,298.94358507093483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.07557322895632,24.9709191103124]}"
000000000000000001ef_162_0,Wheat,6151.0,Bihar,2.9472895,299.0167903690547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.58025132985652,25.73897867823459]}"
000000000000000001ef_163_0,Wheat,7111.666666666667,Bihar,2.786169,299.23214118035264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.76440596310103,25.357194682483794]}"
000000000000000001ef_164_0,Wheat,5759.333333333333,Bihar,4.207624,298.62127316653084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.70763701142651,26.089321639041206]}"
000000000000000001ef_165_0,Wheat,4992.0,Bihar,2.7635915,299.02927999531414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30626516820007,25.024818027359572]}"
000000000000000001ef_166_0,Wheat,5727.333333333333,Bihar,2.8991501,298.98728780781374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63252870511042,26.349833071435864]}"
000000000000000001ef_167_0,Wheat,5233.333333333333,Bihar,5.130856,298.2351750524055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.33645771031019,26.242035237341522]}"
000000000000000001ef_168_0,Wheat,7013.666666666667,Bihar,2.8471887,299.14353937281805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.55330187133293,25.635672420560844]}"
000000000000000001ef_169_0,Wheat,5383.0,Bihar,3.718814,298.62556910252823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.58187287164978,26.260001543023915]}"
000000000000000001ef_170_0,Wheat,5083.0,Bihar,2.2915096,298.9877040988797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74930969204595,25.31227891827782]}"
000000000000000001ef_171_0,Wheat,4489.333333333333,Bihar,2.7301133,299.0996184296662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.83627118583058,25.541349315728297]}"
000000000000000001ef_172_0,Wheat,4870.666666666667,Bihar,3.2937849,298.9814642043344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.07145470149493,25.137107437874512]}"
000000000000000001ef_173_0,Wheat,5068.666666666667,Bihar,2.5521746,298.6791559575679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.3483108977787,24.95295280463001]}"
000000000000000001ef_174_0,Wheat,6347.666666666667,Bihar,2.8029168,299.1201774401539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.4095714258738,25.707537643290408]}"
000000000000000001ef_175_0,Wheat,4929.666666666667,Bihar,3.012793,299.0545456435651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.54594026028501,25.30778734185722]}"
000000000000000001ef_176_0,Wheat,6561.333333333333,Bihar,2.9458907,298.77780263153204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68804916395086,26.34084991859467]}"
000000000000000001ef_177_0,Wheat,6356.333333333333,Bihar,2.353361,299.0535695282095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.91100644318747,25.85575966517013]}"
000000000000000001ef_178_0,Wheat,3847.6666666666665,Bihar,3.171965,298.2918393760372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.59085602449098,24.66549191371176]}"
000000000000000001ef_179_0,Wheat,5115.333333333333,Bihar,2.099601,299.18994531876007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52473087101608,24.854138123376863]}"
000000000000000001ef_180_0,Wheat,6137.0,Bihar,2.0635052,299.05866115695795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61007082300743,25.68957133760802]}"
000000000000000001ef_181_0,Wheat,5452.0,Bihar,3.3140764,298.5367452879965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.20907202874018,26.502546669736184]}"
000000000000000001ef_182_0,Wheat,6708.666666666667,Bihar,2.1175735,299.05866115695795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59210451732504,25.716520796131604]}"
000000000000000001ef_183_0,Wheat,5322.333333333333,Bihar,3.3201954,298.961435506632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.33483616851692,25.81084390096415]}"
000000000000000001ef_184_0,Wheat,6217.666666666667,Bihar,2.8159218,299.04093703944153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04288370117807,25.04278433304196]}"
000000000000000001ef_185_0,Wheat,5812.0,Bihar,3.8338168,298.9948608622009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.83789272762385,25.57279035067248]}"
000000000000000001ef_186_0,Wheat,5922.333333333333,Bihar,2.7033842,298.99042474655886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30626516820007,24.89456231116224]}"
000000000000000001ef_187_0,Wheat,5206.0,Bihar,4.0849752,298.8800819033669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.936707408877,25.671605031925626]}"
000000000000000001ef_188_0,Wheat,5682.333333333333,Bihar,2.7310026,299.18902956784405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.6296586704831,25.36617783532499]}"
000000000000000001ef_189_0,Wheat,5579.666666666667,Bihar,2.2776315,299.0766251672317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68193604573699,25.164056896398098]}"
000000000000000001ef_190_0,Wheat,5435.666666666667,Bihar,4.1998076,298.21695259289856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.21967672337465,26.34084991859467]}"
000000000000000001ef_191_0,Wheat,6226.333333333333,Bihar,5.225195,298.5598843193754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.61942702480783,25.905167005796702]}"
000000000000000001ef_192_0,Wheat,6588.0,Bihar,2.2194028,299.0735479222111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78524230341074,24.5981182674028]}"
000000000000000001ef_193_0,Wheat,6518.666666666667,Bihar,2.2260168,299.02712028978505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.72073869172911,25.231430542707063]}"
000000000000000001ef_194_0,Wheat,5783.333333333333,Bihar,2.9415834,299.1887210384829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.93059429066314,25.411093599530965]}"
000000000000000001ef_195_0,Wheat,5732.0,Bihar,1.9201756,299.01808350950796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1115058403211,25.581773503513674]}"
000000000000000001ef_196_0,Wheat,5599.666666666667,Bihar,3.6998794,298.26216868865157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59210451732504,27.086451604413874]}"
000000000000000001ef_197_0,Wheat,6451.666666666667,Bihar,2.718251,299.0639048146677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.34668935598545,25.078716944406743]}"
000000000000000001ef_198_0,Wheat,6990.666666666667,Bihar,2.4016082,299.1177684518444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.12660211137616,25.833301783067142]}"
000000000000000001ef_199_0,Wheat,6611.666666666667,Bihar,3.0256453,298.8679233872408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.6206755176419,26.22856050807973]}"
000000000000000001ef_200_0,Wheat,7301.333333333333,Bihar,2.083661,299.0782914493549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.86896071360883,25.056259062303756]}"
000000000000000001ef_201_0,Wheat,5015.333333333333,Bihar,2.4390113,299.1237268692408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00982112444062,24.863121276218056]}"
000000000000000001ef_202_0,Wheat,6859.0,Bihar,3.1207566,298.8347175793772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30177359177947,26.41720671774483]}"
000000000000000001ef_203_0,Wheat,4715.0,Bihar,2.2468019,299.1238066844451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90202329034628,24.885579158321047]}"
000000000000000001ef_204_0,Wheat,5959.333333333333,Bihar,4.474668,298.9032383733618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.15230307706568,25.64465557340204]}"
000000000000000001ef_205_0,Wheat,6680.0,Bihar,2.831193,298.9320042648596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2821857443038,26.363307800697658]}"
000000000000000001ef_206_0,Wheat,6718.0,Bihar,2.072967,299.0406083886006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.71786865710177,25.640163996981443]}"
000000000000000001ef_207_0,Wheat,4656.0,Bihar,3.2471485,298.80230299282437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.88280849182982,25.002360145256585]}"
000000000000000001ef_208_0,Wheat,4559.0,Bihar,3.5719252,298.6006267393901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.5504318367056,26.18813632029435]}"
000000000000000001ef_209_0,Wheat,5590.0,Bihar,2.8719096,299.1276771629252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.92610271424253,25.06524221514495]}"
000000000000000001ef_210_0,Wheat,6208.0,Bihar,2.4891994,299.0229775006083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75380126846656,25.954574346423275]}"
000000000000000001ef_211_0,Wheat,6171.333333333333,Bihar,2.818237,299.01805981087637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93346432529046,26.18813632029435]}"
000000000000000001ef_212_0,Wheat,6240.666666666667,Bihar,2.5130253,298.93151620718135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51736925996815,26.057880604097022]}"
000000000000000001ef_213_0,Wheat,5930.0,Bihar,2.1083229,299.20870189177697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61905397584863,24.93049492252702]}"
000000000000000001ef_214_0,Wheat,3000.6666666666665,Bihar,3.9128187,298.86906539302163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.44712557903186,25.972540652105668]}"
000000000000000001ef_215_0,Wheat,5893.666666666667,Bihar,2.9856536,298.82156908643105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08168634717018,26.52949612825977]}"
000000000000000001ef_216_0,Wheat,6339.0,Bihar,1.9419502,299.0716679052555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.21481209799485,25.66262187908443]}"
000000000000000001ef_217_0,Wheat,4786.0,Bihar,2.6575675,298.9887960245321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.418554578715,24.9709191103124]}"
000000000000000001ef_218_0,Wheat,5303.666666666667,Bihar,4.0160346,299.0945370852291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.38137347451615,25.285329459754234]}"
000000000000000001ef_219_0,Wheat,6461.333333333333,Bihar,2.503491,299.1096340081632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.01880427728182,25.08770009724794]}"
000000000000000001ef_220_0,Wheat,4981.333333333333,Bihar,3.6215377,298.71058235587657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.3572940506199,26.349833071435864]}"
000000000000000001ef_221_0,Wheat,7227.333333333333,Bihar,2.7110748,298.8247697431961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37813039092963,26.2869510015475]}"
000000000000000001ef_222_0,Wheat,4254.333333333333,Bihar,3.759342,298.67375445802577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.22379525083603,26.90229697116937]}"
000000000000000001ef_223_0,Wheat,6620.0,Bihar,2.7793124,298.9328791020988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.65049501079281,26.50703824615678]}"
000000000000000001ef_224_0,Wheat,5093.333333333333,Bihar,3.1842046,299.16451579223184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.58187287164978,25.36617783532499]}"
000000000000000001ef_225_0,Wheat,4118.333333333333,Bihar,4.1012964,298.0117736369263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.47981510681011,27.257131508396583]}"
000000000000000001ef_226_0,Wheat,6538.666666666667,Bihar,2.650942,299.03355446839964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.57126817701533,25.905167005796702]}"
000000000000000001ef_227_0,Wheat,6542.0,Bihar,4.7835693,298.24463058304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.95467371455939,26.448647752689013]}"
000000000000000001ef_228_0,Wheat,4980.333333333333,Bihar,2.6494517,299.02392276302794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.40058827303261,24.88108758190045]}"
000000000000000001ef_229_0,Wheat,4141.0,Bihar,2.2523944,299.0735479222111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81219176193433,24.571168808879214]}"
000000000000000001ef_230_0,Wheat,6402.333333333333,Bihar,3.023627,298.98582184620386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.8227964565688,25.9141501586379]}"
000000000000000001ef_231_0,Wheat,6452.333333333333,Bihar,3.9866943,298.739233107794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.84687588046505,25.87372597085252]}"
000000000000000001ef_232_0,Wheat,6767.0,Bihar,2.5615752,299.06797002436036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48143664860338,25.92313331147909]}"
000000000000000001ef_233_0,Wheat,6338.0,Bihar,2.1556096,298.8680436689773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.91387647781481,24.917020193265227]}"
000000000000000001ef_234_0,Wheat,7740.666666666667,Bihar,2.6535876,298.92536618857997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.63864182332429,26.084830062620608]}"
000000000000000001ef_235_0,Wheat,4753.0,Bihar,3.1842046,299.16451579223184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.5504318367056,25.36617783532499]}"
000000000000000001ef_236_0,Wheat,5125.0,Bihar,3.6324594,298.7784968225949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.15517311169302,26.23305208450033]}"
000000000000000001ef_237_0,Wheat,4277.666666666667,Bihar,3.2021048,298.2918393760372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.61331390659397,24.65650876087057]}"
000000000000000001ef_238_0,Wheat,3519.6666666666665,Bihar,2.9888606,298.5738262693525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28093725146975,24.65650876087057]}"
000000000000000001ef_239_0,Wheat,5836.333333333333,Bihar,2.9050598,299.07248170733874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.09229104180464,25.523383010045904]}"
000000000000000001ef_240_0,Wheat,6822.333333333333,Bihar,2.4016082,299.1177684518444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11761895853496,25.81533547738475]}"
000000000000000001ef_241_0,Wheat,5131.0,Bihar,2.1395485,298.7563455323165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63090716331716,24.903545464003436]}"
000000000000000001ef_242_0,Wheat,5680.0,Bihar,2.6347742,299.1069721599202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.418554578715,24.773289747806107]}"
000000000000000001ef_243_0,Wheat,852.0,Bihar,2.10417,298.809089968056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05311534685333,24.741848712861923]}"
000000000000000001ef_244_0,Wheat,3489.3333333333335,Bihar,5.910299,297.76233413193233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.93383737424966,26.318392036491684]}"
000000000000000001ef_245_0,Wheat,6326.333333333333,Bihar,3.1119914,298.8505840371378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.809321727307,26.439664599847816]}"
000000000000000001ef_246_0,Wheat,4694.666666666667,Bihar,3.1421895,299.17429416083587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7256033171089,25.11914113219212]}"
000000000000000001ef_247_0,Wheat,3804.0,Bihar,3.6955264,298.3735853481643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.32136143925513,26.610344503830525]}"
000000000000000001ef_248_0,Wheat,6207.333333333333,Bihar,3.0505376,298.5503449492404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.87220379719537,24.849646546956265]}"
000000000000000001ef_249_0,Wheat,6214.666666666667,Bihar,3.0718715,298.6916972289592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.79422545625194,26.73610864360726]}"
000000000000000001ef_250_0,Wheat,1953.6666666666667,Bihar,2.69435,299.1180465754133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48143664860338,25.568298774251883]}"
000000000000000001ef_251_0,Wheat,5003.666666666667,Bihar,2.611313,299.111623351827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19846733410571,24.867612852638654]}"
000000000000000001ef_252_0,Wheat,5711.666666666667,Bihar,5.0601315,298.15564959739163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39933978019855,26.30042573080929]}"
000000000000000001ef_253_0,Wheat,6644.666666666667,Bihar,3.9888837,298.95149437761125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.20171041769225,25.32575364753961]}"
